cell_id,Roads:number_intersections,Roads:diversity,Roads:total,Buildings:diversity,Buildings:total,LandUse:Mix,TrafficPoints:crossing,poisAreas:area_park,poisAreas:area_pitch,pois:diversity,pois:total,ThirdPlaces:oa_count,ThirdPlaces:edt_count,ThirdPlaces:out_count,ThirdPlaces:cv_count,ThirdPlaces:diversity,ThirdPlaces:total,vertical_density,buildings_age,buildings_age:diversity,most_present_age
3420_3_1_0_1_2,7.286759549,1.311793609,11.3516874,1.663135592,0.481769226,2.87E-10,0.511879803,9.28E-08,4.07E-09,3.894128944,4.908023994,0.18066346,1.114091336,0.72265384,0.993649029,0.03748901,3.011057665,3.554572271,69.19911504,0.976585839,age_over_60
3420_3_1_0_1_3,14.30252391,1.245831752,22.16138441,1.58109375,0.27099519,2.84E-10,1.324865373,1.10E-07,2.65E-09,5.289185245,2.318514402,0.150552883,0.18066346,0.63232211,0.391437496,0.036950865,1.354975949,3.559440559,77.74475524,1.413864774,age_over_60
3420_3_1_0_1_0,14.24230276,1.298277627,22.3119373,1.427061043,0.27099519,3.56E-10,1.204423066,1.52E-07,7.79E-09,4.727209221,3.191721125,0.27099519,0.36132692,0.210774037,0.36132692,0.041041489,1.204423066,3.627272727,81.45,1.235135209,age_over_60
3420_3_1_0_2_1,6.925432629,1.350534882,11.29146624,1.549826046,0.210774037,8.80E-11,1.083980759,2.92E-08,4.19E-09,4.710575193,1.625971139,0.18066346,0.150552883,0.36132692,0.331216343,0.039766139,1.023759606,3.649446494,67.66789668,1.082794619,age_over_60
3420_3_1_0_2_2,3.553048045,1.409857897,6.65443744,1.725572324,0.933427876,1.68E-10,0.511879803,4.40E-08,5.02E-09,4.73210571,1.204423066,0.150552883,0.240884613,0.27099519,0.301105766,0.040856246,0.963538453,2.929906542,73.09579439,1.473104536,age_over_60
3420_3_1_0_2_3,5.630677833,1.344136946,9.183725878,1.102604774,1.083980759,6.88E-10,0.210774037,4.42E-09,6.52E-09,4.569473639,2.499177862,0.27099519,1.053870183,0.18066346,0.602211533,0.03549489,2.107740365,2.714285714,76.72420635,1.247218929,age_over_60
3420_3_1_0_2_0,8.400850885,1.333429236,13.18843257,0.636514168,0.09033173,5.86E-11,0.572100956,1.18E-08,0,4.994003501,2.258293249,0.060221153,0.54199038,0.120442307,0.45165865,0.033430451,1.174312489,3.367781155,71.31610942,1.343794034,age_over_60
3420_3_1_0_3,7.964247524,1.286045687,12.72171863,1.754013123,0.195718748,2.05E-10,0.188191104,1.73E-08,8.58E-10,4.696593642,0.511879803,0.075276442,0.097859374,0.09033173,0.030110577,0.009871763,0.293578122,2.987421384,65.40251572,1.49976428,age_over_60
3420_3_1_0_0_1,14.96495659,1.151846565,22.37215845,1.840748729,0.481769226,1.91E-10,2.679841322,1.46E-08,0,5.06921256,2.589509592,0.060221153,0.752764416,0.09033173,1.023759606,0.028754769,1.927076906,3.614457831,85.91566265,1.106351672,age_over_60
3420_3_1_0_0_2,6.47377398,1.27945116,10.4483701,1.659589227,0.572100956,1.56E-10,0.873206723,1.57E-08,5.31E-09,3.919240794,2.167961519,0.120442307,0.602211533,0.210774037,0.572100956,0.036479334,1.505528832,3.623655914,79.33870968,1.36686371,age_30_40
3420_3_1_0_0_3,6.11244706,1.276280009,9.785937411,2.100678921,0.481769226,1.08E-10,0.301105766,2.45E-08,2.09E-08,4.227545032,3.824043234,0.54199038,1.174312489,0.301105766,0.36132692,0.037137415,2.378735555,3.453125,79.4921875,1.325380786,age_30_40
3420_3_1_0_0_0,5.66078841,1.308937829,9.033172995,2.033662344,0.511879803,7.53E-10,0.391437496,3.63E-09,1.94E-09,3.623505275,0.782874993,0,0.150552883,0.060221153,0.09033173,0.031003446,0.301105766,3.71875,79.86979167,1.318563649,age_30_40
3420_3_2_1_1,11.71301432,1.074303006,17.94590368,0.797998256,1.144201913,2.16E-09,1.93460455,8.62E-08,7.26E-09,5.028758868,2.11526801,0.045165865,0.602211533,0.203246392,0.895789655,0.007937352,1.746413446,3.699386503,52.700409,0.93482788,age_over_60
3420_3_2_1_2,6.210306434,1.140061916,9.620329239,0.928997424,0.504352159,1.94E-09,0.81298557,2.70E-07,1.79E-08,4.114676359,0.602211533,0.052693509,0.105387018,0.158080527,0.105387018,0.009943177,0.421548073,3.517482517,45.36363636,1.33953348,age_over_60
3420_3_2_1_3,3.801460302,1.267714372,5.721009563,0.90948119,1.279699508,1.68E-09,0.112914662,2.05E-07,1.72E-08,4.41233582,0.572100956,0.030110577,0.075276442,0.218301681,0.09033173,0.008808964,0.414020429,3.261797753,35.61741573,1.00139547,age_over_60
3420_3_2_1_0,2.220655028,1.283506201,3.50788218,0.266596699,0.81298557,1.66E-09,0.09033173,3.34E-07,8.09E-09,3.020686631,0.143025239,0.015055288,0.007527644,0.060221153,0.022582932,0.008403614,0.105387018,2.581775701,46.51869159,1.736321243,age_over_60
3420_3_2_2_1,1.821689887,1.226325043,2.935781223,1.317543118,0.429075717,1.35E-09,0.052693509,2.75E-07,1.12E-08,3.912243464,0.368854564,0.037638221,0.030110577,0.188191104,0.060221153,0.008295164,0.316161055,3.243781095,36.01492537,1.435429752,age_30_40
3420_3_2_2_2,2.9658918,1.353348616,4.667139381,1.646351064,0.278522834,1.02E-09,0.030110577,1.94E-08,4.82E-09,4.775620818,0.489296871,0.007527644,0.105387018,0.052693509,0.150552883,0.008334053,0.316161055,2.843648208,50.27361564,1.281428414,age_over_60
3420_3_2_2_3,2.408846132,1.163327458,3.763822081,1.279854226,0.075276442,1.50E-09,0.150552883,0,1.94E-09,3.946812599,0.414020429,0.030110577,0.112914662,0.037638221,0.158080527,0.008891272,0.338743987,2.85639413,53.0057652,1.161883529,age_over_60
3420_3_2_2_0,2.679841322,1.227740309,4.238063663,1.722260722,0.18066346,1.42E-09,0.075276442,6.67E-08,8.08E-09,3.820839617,0.301105766,0.007527644,0.082804086,0.09033173,0.060221153,0.008956083,0.240884613,2.943536404,41.24814264,1.536112072,age_over_60
3420_3_2_3_1,2.258293249,1.151054717,3.643379775,0,0.007527644,2.08E-09,0,4.16E-07,1.58E-08,2.610891776,0.210774037,0.030110577,0.015055288,0.105387018,0.022582932,0.008163323,0.173135816,2.879931389,38.54030875,1.590713312,age_over_60
3420_3_2_3_2,0.474241582,1.022099012,0.737709128,0,0,1.60E-10,0,4.26E-08,0,1.011404265,0.045165865,0,0.015055288,0.030110577,0,0.004791452,0.045165865,2.180327869,41.06557377,1.193160585,age_over_60
3420_3_2_3_3,0.835568502,1.392578576,1.437780035,1.476976694,0.240884613,1.42E-09,0.037638221,2.29E-08,5.39E-10,2.890371758,0.067748797,0.007527644,0.007527644,0.015055288,0.030110577,0.009131089,0.060221153,2.307116105,47.32397004,1.253938459,age_over_60
3420_3_2_3_0,3.026112953,1.23703844,4.908023994,1.437904588,0.278522834,1.29E-09,0.067748797,9.84E-08,3.07E-08,3.124455709,0.308633411,0.007527644,0.007527644,0.165608172,0.037638221,0.005607175,0.218301681,2.609756098,41.61640798,1.436205994,age_over_60
3420_3_2_0_1,4.034817271,1.192180949,6.104919416,0.322565681,4.215480731,8.31E-10,0.301105766,1.84E-07,1.17E-08,4.047137901,0.692543263,0.045165865,0.135497595,0.210774037,0.18066346,0.009586204,0.572100956,3.262658228,55.79272152,1.329002099,age_over_60
3420_3_2_0_2,5.179019184,1.186256424,7.693252334,0.106509203,5.11879803,1.17E-09,0.255939902,5.80E-08,6.66E-09,3.660401022,0.459186294,0.015055288,0.045165865,0.150552883,0.067748797,0.008499615,0.278522834,3.152954809,49.06952491,1.397607605,age_over_60
3420_3_2_0_3_1,4.335923038,1.177569085,7.075985513,0.181900756,3.191721125,6.02E-10,0.18066346,2.65E-07,3.01E-08,1.799268162,0.45165865,0.060221153,0,0.27099519,0.09033173,0.026862184,0.421548073,3.451827243,52.48837209,0.893893938,age_over_60
3420_3_2_0_3_2,5.992004753,1.344662591,9.364389338,0.291139839,0.903317299,1.57E-09,0.09033173,2.68E-09,4.24E-09,3.683207976,0.692543263,0.060221153,0.18066346,0.09033173,0.120442307,0.039430578,0.45165865,3.319047619,47.91666667,1.23121981,age_over_60
3420_3_2_0_3_3,1.866855752,1.273128101,2.920725935,0,0,8.04E-10,0,0,3.30E-11,1.098612289,0.09033173,0.030110577,0,0.030110577,0.030110577,0.03307985,0.09033173,3.32,18.4,1.371522404,age_30_40
3420_3_2_0_3_0,3.613269198,1.121089776,6.02211533,0,0.060221153,0,0.45165865,0,3.25E-10,2.441015278,0.331216343,0.030110577,0,0.030110577,0.150552883,0.023977403,0.210774037,2.769230769,30.46153846,1.326920194,age_30_40
3420_3_2_0_0_1,5.721009563,1.110110863,8.611624922,0.641551848,0.963538453,1.20E-09,0.150552883,9.55E-08,3.96E-09,3.244229342,0.752764416,0,0.030110577,0.240884613,0.09033173,0.024809887,0.36132692,3.870748299,42.69387755,1.268931668,age_over_60
3420_3_2_0_0_2,10.20748548,1.051464956,14.93484602,0.693147181,0.060221153,1.07E-10,0.602211533,7.53E-09,6.88E-09,3.28785565,0.963538453,0.150552883,0.210774037,0.240884613,0.120442307,0.040679416,0.72265384,3.632211538,51.59735577,0.984566329,age_over_60
3420_3_2_0_0_3,3.763822081,1.23463568,6.232889366,0,0,1.53E-09,0.933427876,6.13E-08,1.10E-09,1.817833768,0.331216343,0,0,0.120442307,0.030110577,0.015067406,0.150552883,3.797619048,37.99702381,1.531492889,age_over_60
3420_3_2_0_0_0,3.673490351,1.348941729,5.84145187,0.693147181,0.060221153,1.56E-09,0.391437496,2.39E-07,0,0,0.18066346,0.030110577,0,0.09033173,0,0.016932235,0.120442307,3.74829932,43.68027211,1.318097995,age_30_40
3420_3_3_1_1,3.681017995,1.459061872,5.9317836,0.367649477,0.165608172,9.34E-10,0.301105766,2.25E-07,2.20E-08,2.892648636,0.323688699,0.037638221,0.015055288,0.165608172,0.015055288,0.006709533,0.233356969,3.094339623,39.35534591,1.483216263,age_30_40
3420_3_3_1_2,3.244414634,1.482748125,5.179019184,1.549826046,0.052693509,8.30E-10,0.052693509,2.83E-07,3.82E-10,4.560796139,0.406492785,0.007527644,0.127969951,0.067748797,0.075276442,0.008674789,0.278522834,3.05,44.71666667,1.751493166,age_30_40
3420_3_3_1_3,2.890615358,1.279725441,4.561752362,1.641734712,0.082804086,1.06E-09,0.052693509,1.52E-09,8.30E-09,4.873219115,0.519407447,0.015055288,0.150552883,0.045165865,0.143025239,0.00848239,0.353799276,2.933673469,48.07908163,1.635838789,age_30_40
3420_3_3_1_0,6.308165808,1.230761241,9.763354479,1.190976677,0.609739177,8.49E-10,0.210774037,2.15E-08,9.44E-09,4.513651555,0.36132692,0.030110577,0.060221153,0.082804086,0.052693509,0.010000975,0.225829325,2.74609375,47.57421875,1.576601618,age_over_60
3420_3_3_2_1,2.20559974,1.238602222,3.41755045,1.5580165,0.225829325,1.44E-09,0.075276442,1.09E-07,8.19E-09,2.550027491,0.143025239,0.015055288,0.007527644,0.052693509,0,0.006035805,0.075276442,2.862559242,46.89810427,1.514341055,age_over_60
3420_3_3_2_2,1.332393017,1.271264772,2.228182672,1.320888343,0.060221153,9.17E-10,0.037638221,2.73E-08,6.17E-09,1.088899975,0.082804086,0,0,0.052693509,0,0,0.052693509,2.680769231,43.30096154,1.596866181,age_over_60
3420_3_3_2_3,0.782874993,1.462297892,1.39261417,0,0.015055288,1.13E-09,0,0,0,0,0,0,0,0,0,0,0,2.352941176,49.02156863,1.696002094,age_over_60
3420_3_3_2_0,0.63232211,1.564308686,1.136674269,0,0.030110577,1.75E-09,0.007527644,0,0,1.859367548,0.158080527,0.007527644,0,0.015055288,0,0.004791452,0.022582932,2.627906977,51.81395349,1.477650764,age_over_60
3420_3_3_3_1,0.692543263,1.375122015,1.189367778,1.149059697,0.067748797,1.88E-09,0,0,1.27E-08,1.549826046,0.082804086,0,0.030110577,0.030110577,0.022582932,0.008205581,0.082804086,2.524390244,51.6097561,1.215277438,age_over_60
3420_3_3_3_2,1.106563692,1.273962426,1.738885802,0.693147181,0.030110577,1.33E-09,0,0,6.23E-09,1.489458821,0.067748797,0,0.015055288,0.037638221,0.007527644,0.006776807,0.060221153,1.526315789,46.42105263,1.279007519,age_30_40
3420_3_3_3_3,1.528111765,1.286281633,2.446484353,0.636514168,0.022582932,1.11E-09,0,8.23E-08,6.94E-10,2.923908299,0.278522834,0.007527644,0.015055288,0.127969951,0.022582932,0.006306729,0.173135816,3.235714286,25.76785714,1.175245047,age_under_18
3420_3_3_3_0,2.852977138,1.219296831,4.305812461,0.955699891,0.052693509,5.15E-10,0.173135816,2.07E-08,6.00E-09,3.203154954,0.263467546,0.030110577,0.022582932,0.09033173,0.007527644,0.00799991,0.150552883,2.73255814,50.86627907,1.161987476,age_over_60
3420_3_3_0_1,2.597037236,1.23059791,3.967068474,1.332244922,0.097859374,1.64E-09,0.143025239,2.80E-07,2.42E-09,4.986048948,0.376382208,0.045165865,0.060221153,0.067748797,0.082804086,0.010263788,0.255939902,3.005484461,49.13528336,1.308637305,age_over_60
3420_3_3_0_2,2.11526801,1.289099285,3.349801652,1.200176177,0.218301681,2.97E-10,0.045165865,7.44E-09,2.70E-08,3.919801788,0.579628601,0.007527644,0.082804086,0.233356969,0.135497595,0.008133084,0.459186294,2.800925926,55.91666667,1.13294425,age_over_60
3420_3_3_0_3,3.312163431,1.16075382,5.532818459,0.959223045,0.346271631,9.16E-10,0.293578122,1.18E-07,3.28E-09,5.375809942,0.700070907,0.037638221,0.127969951,0.082804086,0.195718748,0.00934902,0.444131006,3.002212389,48.76327434,0.993608717,age_over_60
3420_3_3_0_0,2.898143003,1.38014836,4.862858129,1.732867951,0.060221153,1.14E-09,0.105387018,2.07E-07,3.39E-09,5.328810773,0.526935091,0.037638221,0.105387018,0.105387018,0.135497595,0.009823667,0.383909852,3.369384359,41.8718802,1.577493389,age_over_60
3420_3_0_1_1_1,4.697249957,1.270569506,7.738418199,0,0.030110577,1.20E-10,0.060221153,5.76E-10,9.54E-09,3.808214863,1.023759606,0.120442307,0.060221153,0.27099519,0.150552883,0.037880555,0.602211533,3.204545455,81.06818182,1.221476538,age_over_60
3420_3_0_1_1_2,5.38979322,1.281721809,8.701956652,0.707109463,0.843096146,7.80E-12,0.150552883,2.00E-09,8.18E-10,3.370206566,3.011057665,0.421548073,0.240884613,0.060221153,0.331216343,0.037071888,1.053870183,3.585858586,70.02525253,1.08593024,age_over_60
3420_3_0_1_1_3,6.985653783,1.181767142,10.62903356,1.609437912,0.150552883,4.76E-10,0.210774037,2.13E-07,5.49E-09,4.194626319,0.81298557,0.120442307,0.09033173,0.120442307,0.240884613,0.039496545,0.572100956,3.692307692,72.6270903,1.237833432,age_over_60
3420_3_0_1_1_0,11.95389893,1.146896449,17.04258638,1.098612289,0.09033173,7.38E-10,1.053870183,2.75E-07,1.09E-09,4.866892688,1.445307679,0.120442307,0.301105766,0.240884613,0.240884613,0.040341978,0.903317299,3.442622951,77.54644809,1.415054128,age_over_60
3420_3_0_1_2_1,13.82075468,1.238751095,22.04094211,1.098612289,0.09033173,7.48E-11,0.27099519,3.10E-08,0,2.580392772,0.873206723,0.09033173,0.030110577,0.030110577,0.030110577,0.037410986,0.18066346,3.324675325,58.51948052,0.876235049,age_over_60
3420_3_0_1_2_2,36.43379775,1.082473452,62.1482302,1.549826046,0.210774037,0,0.030110577,0,0,2.565519394,0.602211533,0.120442307,0,0,0,0,0.120442307,3,68.1,0.950270539,age_over_60
3420_3_0_1_2_3,12.22489412,1.346426044,18.39756233,0.360628556,2.047519212,5.35E-11,0.150552883,2.19E-08,2.27E-08,3.751140539,1.053870183,0,0.421548073,0.150552883,0.150552883,0.029147176,0.72265384,3.654411765,61.88602941,0.932046984,age_over_60
3420_3_0_1_2_0,7.888971082,1.202813061,12.01412008,0.504787617,2.589509592,3.65E-11,0.782874993,1.32E-08,0,4.453239185,2.619620168,0.09033173,0.933427876,0.030110577,0.662432686,0.027839895,1.716302869,3.892156863,63.23529412,0.70872247,age_over_60
3420_3_0_1_3_1,4.516586497,0.925912061,6.955543206,0.950368498,1.204423066,6.51E-12,0.120442307,2.47E-09,3.20E-09,3.843226052,1.234533643,0.150552883,0.27099519,0.120442307,0.27099519,0.039974786,0.81298557,3.876847291,63.53694581,0.962118678,age_over_60
3420_3_0_1_3_2,5.540346103,1.34778624,8.671846075,0.224451091,1.264644219,0,0,0,1.91E-08,2.37974929,0.572100956,0.030110577,0.09033173,0.27099519,0.060221153,0.032446356,0.45165865,3.692857143,51.45,1.228865004,age_over_60
3420_3_0_1_3_3,9.605273951,1.374294548,14.54340852,0.509137344,0.421548073,9.43E-10,0,9.63E-08,1.96E-08,4.331739656,0.843096146,0.060221153,0.120442307,0.240884613,0.09033173,0.037729944,0.511879803,2.548387097,42.36895161,1.758474978,age_over_60
3420_3_0_1_3_0,7.437312432,1.188363374,11.20113451,1.579654313,0.963538453,6.60E-10,0.36132692,2.82E-07,5.18E-10,3.648402548,0.873206723,0.09033173,0.030110577,0.331216343,0.09033173,0.031880694,0.54199038,3.708502024,55.52631579,1.413874476,age_over_60
3420_3_0_1_0_1,7.286759549,1.196294042,11.05058163,1.277034259,0.210774037,1.97E-09,0.060221153,1.88E-07,3.20E-09,4.645584766,1.204423066,0.030110577,0.120442307,0.301105766,0.120442307,0.034592512,0.572100956,3.705128205,70.23878205,1.290732956,age_over_60
3420_3_0_1_0_2,3.854153811,1.136943186,5.781230717,0.867563228,0.18066346,7.40E-10,0,1.49E-07,0,3.933118649,0.903317299,0.150552883,0.060221153,0.120442307,0.120442307,0.040341978,0.45165865,3.781725888,69.46446701,0.988933818,age_over_60
3420_3_0_1_0_3,6.624326863,1.221722169,10.53870183,1.227529411,0.301105766,1.08E-09,0.120442307,8.02E-08,2.70E-08,4.65446769,2.288403825,0.09033173,0.331216343,0.81298557,0.36132692,0.035193192,1.595860562,3.832713755,63.70074349,1.188011969,age_over_60
3420_3_0_1_0_0,7.256648973,1.19177504,11.53235086,1.973001406,0.301105766,2.43E-09,0,1.47E-07,1.73E-09,4.684868212,1.385086526,0.060221153,0.45165865,0.18066346,0.331216343,0.036098867,1.023759606,3.914893617,69.18617021,0.960148047,age_over_60
3420_3_0_2_1_1,5.419903797,1.475443655,9.243947031,1.054920168,0.150552883,1.92E-10,0.030110577,0,9.06E-10,4.218707444,0.752764416,0,0.18066346,0.060221153,0.09033173,0.029957724,0.331216343,3.5,51.10714286,1.103263499,age_over_60
3420_3_0_2_1_2,1.264644219,1.28545437,2.198072095,1.187102115,0.993649029,6.73E-10,0,1.40E-07,1.47E-09,1.732867951,0.301105766,0.030110577,0,0.150552883,0.09033173,0.028210247,0.27099519,3.102803738,50.02336449,1.394926401,age_over_60
3420_3_0_2_1_3,4.637028804,1.084014823,7.166317243,1.443966658,1.023759606,3.83E-10,0.36132692,4.14E-09,3.68E-09,4.631512681,1.324865373,0.150552883,0.301105766,0.18066346,0.511879803,0.038224624,1.144201913,3.119565217,48.54891304,1.235450834,age_over_60
3420_3_0_2_1_0,8.852509535,1.419818139,13.48953834,1.522955068,0.27099519,0,0.36132692,0,1.66E-08,2.296332349,0.421548073,0,0.060221153,0.18066346,0.120442307,0.030453966,0.36132692,2.87654321,48.31790123,1.413935685,age_over_60
3420_3_0_2_2_1,1.174312489,1.493458772,2.228182672,1.522955068,0.27099519,7.02E-10,0,3.09E-07,2.85E-08,3.080334497,0.511879803,0,0,0.27099519,0.09033173,0.016932235,0.36132692,3.070588235,42.45294118,1.280798449,age_over_60
3420_3_0_2_2_2,2.800283628,1.287782671,4.606918227,1.427061043,0.27099519,6.21E-10,0,2.74E-07,8.19E-09,1.368922361,0.391437496,0.030110577,0,0.210774037,0,0.011344767,0.240884613,3.327272727,41.5,1.162817144,age_over_60
3420_3_0_2_2_3,4.727360534,1.296161726,7.527644162,0.946989693,1.475418256,1.25E-10,0.391437496,3.75E-08,0,3.581684892,0.481769226,0.09033173,0.060221153,0.09033173,0.060221153,0.041135831,0.301105766,3.319587629,42.49742268,1.292585745,age_over_60
3420_3_0_2_2_0,3.673490351,1.317579892,5.9317836,0.738510489,1.264644219,2.37E-10,0.391437496,9.02E-08,1.44E-08,3.170262507,0.662432686,0.09033173,0.120442307,0.36132692,0.060221153,0.03425262,0.63232211,3.192307692,41.51648352,1.16709388,age_over_60
3420_3_0_2_3,3.041168242,1.368471772,4.877913417,1.270823132,0.963538453,1.23E-09,0.120442307,1.46E-08,7.53E-09,5.471971256,0.496824515,0.015055288,0.060221153,0.09033173,0.203246392,0.008275937,0.368854564,2.816793893,44.09637405,1.406116289,age_over_60
3420_3_0_2_0,2.657258389,1.274176564,4.245591308,0.820704963,0.820513214,3.23E-10,0.045165865,3.10E-10,2.78E-09,2.537008619,0.143025239,0.015055288,0.007527644,0.052693509,0.037638221,0.008815322,0.112914662,2.631436314,40.08130081,1.641012279,age_over_60
3420_3_0_3_1_1,1.204423066,1.410119295,2.348624979,0.696407261,1.264644219,1.22E-09,0,2.14E-08,3.50E-08,2.432739676,0.54199038,0.120442307,0.060221153,0.210774037,0,0.029627647,0.391437496,2.546391753,48.08762887,1.836645741,age_over_60
3420_3_0_3_1_2,0.993649029,1.356893383,1.866855752,0.972439912,0.692543263,1.42E-09,0,0,0,2.048882828,0.240884613,0.030110577,0.120442307,0,0,0.015067406,0.150552883,2.5,47.01785714,1.826569067,age_over_60
3420_3_0_3_1_3,2.107740365,1.280413667,3.793932658,0,0.060221153,1.61E-09,0.030110577,0,0,0.693147181,0.09033173,0.030110577,0.030110577,0,0,0.020871061,0.060221153,3.00877193,50.86842105,1.602319685,age_over_60
3420_3_0_3_1_0,8.400850885,1.274236111,13.12821142,2.025326221,0.301105766,1.13E-09,0.36132692,8.75E-08,0,4.411404007,1.354975949,0.030110577,0.421548073,0.120442307,0.331216343,0.033289344,0.903317299,3.55,61.31111111,1.215251493,age_over_60
3420_3_0_3_2,1.799106955,1.362885611,2.9658918,0.458300877,0.376382208,1.66E-09,0,8.22E-09,9.44E-09,4.111534215,0.233356969,0.007527644,0.037638221,0.09033173,0.045165865,0.008674564,0.18066346,2.525896414,38.29083665,1.678853917,age_over_60
3420_3_0_3_3,3.793932658,1.281308002,5.675843698,0.887694276,0.09033173,8.55E-10,0.225829325,1.14E-07,2.63E-08,4.187993125,0.730181484,0.037638221,0.075276442,0.338743987,0.112914662,0.008111589,0.564573312,3.792243767,35.97160665,1.150868928,age_over_60
3420_3_0_3_0_1,5.269350914,1.08561949,8.491182615,0.683738906,0.27099519,1.63E-09,0.120442307,5.00E-09,0,3.491359785,0.662432686,0,0.210774037,0.030110577,0.150552883,0.027043423,0.391437496,3.734375,61.10379464,1.203701181,age_over_60
3420_3_0_3_0_2,2.258293249,1.017021852,3.643379775,1.054920168,0.150552883,1.68E-09,0.210774037,3.19E-07,2.56E-08,2.705647634,0.752764416,0.120442307,0.09033173,0.421548073,0.030110577,0.030404999,0.662432686,3.797297297,45.2972973,1.313169653,age_over_60
3420_3_0_3_0_3,1.866855752,1.541511038,3.402495161,1.748067349,0.301105766,5.15E-10,0.09033173,1.85E-07,4.53E-08,2.736064471,0.782874993,0.030110577,0.060221153,0.54199038,0.060221153,0.022670759,0.692543263,3.462365591,50.52419355,1.54774559,age_over_60
